vendas;;;;Anuncios;;Envios;
Numero da Venda;Data da Venda;Estado Atual;Quantidade por SKU;SKU;Loja Oficial;Data a Caminho;Data de Entrega
2000011170654785;22 de janeiro de 2026 14:00 hs.;Para entregar na coleta do dia 20 de fevereiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011170542273;22 de janeiro de 2026 13:53 hs.;Reclamação aberta para resolver até quinta-feira;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 05:13;26 de janeiro | 19:18
2000014822738494;22 de janeiro de 2026 13:44 hs.;A caminho;1;8-ALLEGRA-PT;Dom Stark;24 de janeiro | 06:45; 
2000014822698292;22 de janeiro de 2026 13:41 hs.;A caminho;1;3-CHIFRE-PT;Dom Stark;24 de janeiro | 05:13; 
2000011170314899;22 de janeiro de 2026 13:40 hs.;Para entregar na coleta do dia 2 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011170311405;22 de janeiro de 2026 13:37 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 05:06; 
2000011170251387;22 de janeiro de 2026 13:34 hs.;Pronto para coleta;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011170176583;22 de janeiro de 2026 13:30 hs.;Para entregar na coleta de amanhã;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011170150903;22 de janeiro de 2026 13:28 hs.;Para entregar na coleta do dia 3 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011169946527;22 de janeiro de 2026 13:16 hs.;Para entregar na coleta do dia 30 de janeiro;3;4-ALLEGRA-PT;Dom Stark; ; 
2000011169952641;22 de janeiro de 2026 13:16 hs.;Pronto para coleta;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011169745341;22 de janeiro de 2026 13:02 hs.;Para entregar na coleta do dia 30 de janeiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011169627071;22 de janeiro de 2026 12:56 hs.;A caminho;1;6-ALLEGRA-ND;Dom Stark;24 de janeiro | 06:45; 
2000011169163247;22 de janeiro de 2026 12:30 hs.;Para entregar na coleta do dia 2 de fevereiro;1;10-ALLEGRA-PT;Dom Stark; ; 
2000011168991057;22 de janeiro de 2026 12:27 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 05:13; 
2000011169046041;22 de janeiro de 2026 12:23 hs.;A caminho;1;2-ALLEGRA-PT;Dom Stark;24 de janeiro | 06:45; 
2000011168918285;22 de janeiro de 2026 12:17 hs.;Para entregar na coleta de amanhã;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011168924417;22 de janeiro de 2026 12:16 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 03:48; 
2000011168820029;22 de janeiro de 2026 12:10 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 05:13; 
2000011168552511;22 de janeiro de 2026 11:56 hs.;Para entregar na coleta do dia 30 de janeiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011168305277;22 de janeiro de 2026 11:40 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 04:29; 
2000011168142837;22 de janeiro de 2026 11:31 hs.;Pronto para coleta;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011168086869;22 de janeiro de 2026 11:28 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 05:13; 
2000011167938695;22 de janeiro de 2026 11:20 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;24 de janeiro | 05:13; 
2000011167826393;22 de janeiro de 2026 11:13 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 06:45; 
2000011167767755;22 de janeiro de 2026 11:11 hs.;Para entregar na coleta do dia 2 de fevereiro;8;1-ALLEGRA-PT;Dom Stark; ; 
2000014820532818;22 de janeiro de 2026 11:11 hs.;Entregue;1;10-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:00;28 de janeiro | 08:58
2000011167667881;22 de janeiro de 2026 11:03 hs.;Para entregar na coleta do dia 4 de fevereiro;6;1-ALLEGRA-PT;Dom Stark; ; 
2000011167589131;22 de janeiro de 2026 11:00 hs.;A caminho;1;10-ALLEGRA-PT;Dom Stark;24 de janeiro | 07:26; 
2000014820291158;22 de janeiro de 2026 10:54 hs.;Para entregar na coleta do dia 30 de janeiro;1;10-ALLEGRA-PT;Dom Stark; ; 
2000011167453065;22 de janeiro de 2026 10:51 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 03:51; 
2000011167371287;22 de janeiro de 2026 10:45 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 23:23;25 de janeiro | 17:33
2000011167081415;22 de janeiro de 2026 10:27 hs.;Para entregar na coleta de amanhã;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011167021279;22 de janeiro de 2026 10:23 hs.;Para entregar na coleta do dia 2 de fevereiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000014819609316;22 de janeiro de 2026 10:10 hs.;Pacote não entregue;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011166817071;22 de janeiro de 2026 10:08 hs.;Para entregar na coleta do dia 2 de fevereiro;1;2-ALLEGRA-PT;Dom Stark; ; 
2000011166740769;22 de janeiro de 2026 10:04 hs.;Para entregar na coleta do dia 3 de fevereiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011166737633;22 de janeiro de 2026 10:03 hs.;Para entregar na coleta do dia 4 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011166519529;22 de janeiro de 2026 09:48 hs.;A caminho;1;8-CHIFRE-PT;Dom Stark;26 de janeiro | 23:33; 
2000011166469369;22 de janeiro de 2026 09:44 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:49;24 de janeiro | 14:29
2000011166465723;22 de janeiro de 2026 09:44 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:14;26 de janeiro | 20:08
2000011165645493;22 de janeiro de 2026 08:37 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:49;26 de janeiro | 12:31
2000011165595837;22 de janeiro de 2026 08:31 hs.;Pacote não entregue;1;2-ALLEGRA-PT;Dom Stark;26 de janeiro | 23:26; 
2000011165510705;22 de janeiro de 2026 08:24 hs.;A caminho;1;4-ALLEGRA-ND;Dom Stark;23 de janeiro | 07:33; 
2000011165466317;22 de janeiro de 2026 08:16 hs.;Entregue;1;1-CREATINA-300G;Dom Stark;26 de janeiro | 11:27;27 de janeiro | 10:22
2000014818604700;22 de janeiro de 2026 08:15 hs.;Reclamação aberta para resolver até quinta-feira;1;10-ALLEGRA-PT;Dom Stark;23 de janeiro | 07:33;27 de janeiro | 10:35
2000011165233129;22 de janeiro de 2026 07:44 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;26 de janeiro | 23:26; 
2000011165182029;22 de janeiro de 2026 07:39 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34; 
2000011165195081;22 de janeiro de 2026 07:39 hs.;A caminho;4;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 05:25; 
2000014818264398;22 de janeiro de 2026 07:08 hs.;A caminho;1;4-ALLEGRA-PT-RESERVA;Dom Stark;23 de janeiro | 04:48; 
2000014818217920;22 de janeiro de 2026 07:05 hs.;A caminho;1;4-ALLEGRA-PT-RESERVA;Dom Stark;23 de janeiro | 06:34; 
2000011164997769;22 de janeiro de 2026 07:01 hs.;Pronto para coleta;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011164814783;22 de janeiro de 2026 06:09 hs.;Entregue;4;1-ALLEGRA-PT;Dom Stark;24 de janeiro | 00:45;27 de janeiro | 13:06
2000011164625835;22 de janeiro de 2026 04:19 hs.;A caminho;1;10-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34; 
2000011164204273;22 de janeiro de 2026 02:09 hs.;Entregue;1;10-CXO005;Dom Stark;23 de janeiro | 02:04;23 de janeiro | 16:31
2000011164210915;22 de janeiro de 2026 02:08 hs.;A caminho;4;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 23:06; 
2000011163310221;22 de janeiro de 2026 00:08 hs.;Cancelada pelo comprador;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011163300133;22 de janeiro de 2026 00:06 hs.;Entregue;3;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 01:35;27 de janeiro | 13:26
2000011163224147;21 de janeiro de 2026 23:59 hs.;Para entregar na coleta do dia 10 de fevereiro;6;1-ALLEGRA-PT;Dom Stark; ; 
2000011162706155;21 de janeiro de 2026 23:20 hs.;Pronto para coleta;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011162647721;21 de janeiro de 2026 23:14 hs.;Para entregar na coleta de amanhã;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011162573551;21 de janeiro de 2026 23:09 hs.;A caminho;4;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:13; 
2000011162533359;21 de janeiro de 2026 23:06 hs.;Entregue;1;2-ALLEGRA-PT;Dom Stark;23 de janeiro | 23:07;27 de janeiro | 10:56
2000011162374353;21 de janeiro de 2026 22:57 hs.;Entregue;1;10-ALLEGRA-PT;Dom Stark;23 de janeiro | 07:33;24 de janeiro | 17:15
2000011162267915;21 de janeiro de 2026 22:48 hs.;A caminho;1;2-ALLEGRA-PT;Dom Stark;23 de janeiro | 07:33; 
2000011162210065;21 de janeiro de 2026 22:44 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:39; 
2000011162129281;21 de janeiro de 2026 22:38 hs.;Pronto para coleta;1;1-ALLEGRA-PT;Dom Stark; ; 
2000014815688768;21 de janeiro de 2026 22:33 hs.;Para entregar na coleta de amanhã;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011161963637;21 de janeiro de 2026 22:29 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 04:48;26 de janeiro | 16:56
2000011161841623;21 de janeiro de 2026 22:20 hs.;Reclamação aberta para resolver até sexta-feira;1;10-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34;28 de janeiro | 08:22
2000011161820883;21 de janeiro de 2026 22:19 hs.;Para entregar na coleta do dia 30 de janeiro;1;10-ALLEGRA-PT;Dom Stark; ; 
2000011161731069;21 de janeiro de 2026 22:13 hs.;Para entregar na coleta do dia 2 de fevereiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011161680203;21 de janeiro de 2026 22:10 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34; 
2000011155339249;21 de janeiro de 2026 22:08 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011161594503;21 de janeiro de 2026 22:05 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 22:52; 
2000011161531549;21 de janeiro de 2026 22:01 hs.;Entregue;1;10-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:47;26 de janeiro | 13:21
2000011161355523;21 de janeiro de 2026 21:50 hs.;Para entregar na coleta do dia 11 de fevereiro;1;8-ALLEGRA-PT;Dom Stark; ; 
2000011161262115;21 de janeiro de 2026 21:46 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34; 
2000011161087425;21 de janeiro de 2026 21:35 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:39; 
2000011161021855;21 de janeiro de 2026 21:32 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;24 de janeiro | 00:59;24 de janeiro | 15:14
2000011160830261;21 de janeiro de 2026 21:20 hs.;Para entregar na coleta do dia 10 de fevereiro;1;8-CHIFRE-PT;Dom Stark; ; 
2000014814588348;21 de janeiro de 2026 21:14 hs.;Para entregar na coleta do dia 11 de fevereiro;1;6-ALLEGRA-ND;Dom Stark; ; 
2000011160653319;21 de janeiro de 2026 21:09 hs.;Para entregar na coleta do dia 30 de janeiro;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011160552401;21 de janeiro de 2026 21:04 hs.;Para entregar na coleta do dia 6 de fevereiro;1;6-ALLEGRA-PT;Dom Stark; ; 
2000011160485151;21 de janeiro de 2026 21:03 hs.;Para entregar na coleta do dia 11 de fevereiro;4;10-ALLEGRA-PT;Dom Stark; ; 
2000011160491413;21 de janeiro de 2026 21:02 hs.;A caminho;4;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:13; 
2000011160498437;21 de janeiro de 2026 21:01 hs.;Pronto para coleta;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011160264161;21 de janeiro de 2026 20:47 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34; 
2000011159793723;21 de janeiro de 2026 20:20 hs.;Para entregar na coleta do dia 2 de fevereiro;3;1-ALLEGRA-PT;Dom Stark; ; 
2000011159716305;21 de janeiro de 2026 20:16 hs.;Pronto para coleta;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011159501773;21 de janeiro de 2026 20:03 hs.;Para entregar na coleta do dia 3 de fevereiro;10;1-ALLEGRA-PT;Dom Stark; ; 
2000011159401753;21 de janeiro de 2026 19:59 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34;27 de janeiro | 16:53
2000011158838591;21 de janeiro de 2026 19:24 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;24 de janeiro | 00:59;24 de janeiro | 18:01
2000011158825987;21 de janeiro de 2026 19:23 hs.;Pacote de 2 produtos;; ; ; ; 
2000014813034198;21 de janeiro de 2026 19:23 hs.;Para entregar na coleta do dia 20 de fevereiro;1;5-ALLEGRA-PT;Dom Stark; ; 
2000014813019926;21 de janeiro de 2026 19:23 hs.;Para entregar na coleta do dia 20 de fevereiro;1;1-ALLEGRA-PT;Dom Stark; ; 
2000014812978626;21 de janeiro de 2026 19:20 hs.;A caminho;1;8-ALLEGRA-PT;Dom Stark;27 de janeiro | 23:22; 
2000014812932064;21 de janeiro de 2026 19:16 hs.;Para entregar na coleta do dia 30 de janeiro;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011158649197;21 de janeiro de 2026 19:11 hs.;Mediação com devolução habilitada;1;1-PASSADEIRA-001;Dom Stark; ; 
2000011158462477;21 de janeiro de 2026 19:03 hs.;Para entregar na coleta do dia 30 de janeiro;1;1-ALLEGRA-PT;Dom Stark; ; 
2000011157894149;21 de janeiro de 2026 18:26 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;28 de janeiro | 04:19; 
2000011157789459;21 de janeiro de 2026 18:19 hs.;Entregue;1;4-ALLEGRA-ND;Dom Stark;23 de janeiro | 04:57;27 de janeiro | 18:23
2000011157728817;21 de janeiro de 2026 18:16 hs.;Entregue;4;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 02:43;26 de janeiro | 13:00
2000011157568631;21 de janeiro de 2026 18:06 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 02:44; 
2000011157506175;21 de janeiro de 2026 18:02 hs.;A caminho;1;3-CHIFRE-PT;Dom Stark;23 de janeiro | 07:33; 
2000011157447477;21 de janeiro de 2026 17:59 hs.;A caminho;1;3-CHIFRE-PT;Dom Stark;23 de janeiro | 07:33; 
2000011157153343;21 de janeiro de 2026 17:40 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 02:20;26 de janeiro | 11:25
2000011157137463;21 de janeiro de 2026 17:39 hs.;Para entregar na coleta do dia 30 de janeiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011156691079;21 de janeiro de 2026 17:13 hs.;Devolução em preparação;1;5-ALLEGRA-PT;Dom Stark; ; 
2000011156356059;21 de janeiro de 2026 17:01 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:00; 
2000011156296507;21 de janeiro de 2026 16:48 hs.;A caminho;1;8-ALLEGRA-PT;Dom Stark;24 de janeiro | 00:45; 
2000011156292415;21 de janeiro de 2026 16:48 hs.;Venda entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34;27 de janeiro | 20:34
2000011156173445;21 de janeiro de 2026 16:43 hs.;Para entregar na coleta do dia 2 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000014810695102;21 de janeiro de 2026 16:38 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;24 de janeiro | 01:32; 
2000011155918607;21 de janeiro de 2026 16:28 hs.;A caminho;1;10-ALLEGRA-PT;Dom Stark;27 de janeiro | 03:52; 
2000011155919529;21 de janeiro de 2026 16:27 hs.;Para entregar na coleta de amanhã;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011155797785;21 de janeiro de 2026 16:20 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 00:24;24 de janeiro | 13:33
2000011155650189;21 de janeiro de 2026 16:11 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:34; 
2000011155554293;21 de janeiro de 2026 16:05 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 23:07;25 de janeiro | 13:54
2000011155543355;21 de janeiro de 2026 16:04 hs.;Entregue;1;8-ALLEGRA-PT;Dom Stark;24 de janeiro | 03:52;26 de janeiro | 14:07
2000011155407843;21 de janeiro de 2026 15:57 hs.;Para entregar na coleta do dia 18 de fevereiro;3;1-ALLEGRA-PT;Dom Stark; ; 
2000011155307949;21 de janeiro de 2026 15:51 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 03:43;27 de janeiro | 15:45
2000011155171969;21 de janeiro de 2026 15:43 hs.;Cancelada pelo comprador;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011155102903;21 de janeiro de 2026 15:39 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 07:33; 
2000014809806738;21 de janeiro de 2026 15:36 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 04:48; 
2000011154999905;21 de janeiro de 2026 15:36 hs.;Para entregar na coleta do dia 2 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011155013245;21 de janeiro de 2026 15:34 hs.;Entregue;1;2-ALLEGRA-PT;Dom Stark;23 de janeiro | 04:48;26 de janeiro | 12:19
2000011154965185;21 de janeiro de 2026 15:32 hs.;Entregue;1;10-ALLEGRA-PT;Dom Stark;23 de janeiro | 07:33;26 de janeiro | 18:27
2000011154586701;21 de janeiro de 2026 15:12 hs.;Reclamação com devolução habilitada;1;4-ALLEGRA-PT;Dom Stark;24 de janeiro | 00:59;24 de janeiro | 19:03
2000011154579893;21 de janeiro de 2026 15:10 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 04:48; 
2000011154579289;21 de janeiro de 2026 15:09 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 07:33; 
2000011154298629;21 de janeiro de 2026 14:55 hs.;Entregue;1;6-ALLEGRA-PT;Dom Stark;23 de janeiro | 01:41;23 de janeiro | 16:51
2000011154126241;21 de janeiro de 2026 14:46 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:00; 
2000011153949815;21 de janeiro de 2026 14:36 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;21 de janeiro | 23:09;23 de janeiro | 17:38
2000014808721764;21 de janeiro de 2026 14:28 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 07:33; 
2000011153740371;21 de janeiro de 2026 14:25 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;23 de janeiro | 06:39; 
2000011153698711;21 de janeiro de 2026 14:23 hs.;Cancelada pelo comprador;6;2-ALLEGRA-PT;Dom Stark; ; 
2000014808619802;21 de janeiro de 2026 14:21 hs.;Entregue;1;3-CHIFRE-PT;Dom Stark;23 de janeiro | 23:07;26 de janeiro | 10:02
2000011153365471;21 de janeiro de 2026 14:04 hs.;A caminho;1;8-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:53; 
2000011153192735;21 de janeiro de 2026 13:57 hs.;Entregue;6;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 23:07;28 de janeiro | 10:30
2000011153201521;21 de janeiro de 2026 13:56 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:09;24 de janeiro | 15:16
2000011153178933;21 de janeiro de 2026 13:55 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:09;24 de janeiro | 13:12
2000011153168557;21 de janeiro de 2026 13:54 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:43;23 de janeiro | 13:53
2000011153022805;21 de janeiro de 2026 13:46 hs.;Cancelada pelo comprador;1;1-MARMITA-001;Dom Stark; ; 
2000011153011555;21 de janeiro de 2026 13:45 hs.;A caminho;1;1-ALLEGRA-PT;Dom Stark;24 de janeiro | 03:48; 
2000011152796261;21 de janeiro de 2026 13:33 hs.;Entregue;1;1-SANDUICHEIRA-110V;Dom Stark;23 de janeiro | 02:34;23 de janeiro | 19:32
2000011152696565;21 de janeiro de 2026 13:29 hs.;Pronto para coleta;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011152661989;21 de janeiro de 2026 13:26 hs.;Entregue;2;5M-NAPA-BR;Dom Stark;22 de janeiro | 02:22;22 de janeiro | 12:10
2000014807688964;21 de janeiro de 2026 13:20 hs.;Entregue;1;10-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:32;27 de janeiro | 10:18
2000011152488437;21 de janeiro de 2026 13:17 hs.;A caminho;1;8-ALLEGRA-PT;Dom Stark;22 de janeiro | 01:26; 
2000011152441527;21 de janeiro de 2026 13:14 hs.;Para entregar na coleta do dia 5 de fevereiro;6;1-ALLEGRA-PT;Dom Stark; ; 
2000011152250363;21 de janeiro de 2026 13:05 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:09;23 de janeiro | 12:09
2000011152182477;21 de janeiro de 2026 13:00 hs.;A caminho;6;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 05:06; 
2000011152033991;21 de janeiro de 2026 12:55 hs.;Para entregar na coleta do dia 18 de fevereiro;18;1-ALLEGRA-PT;Dom Stark; ; 
2000011151864039;21 de janeiro de 2026 12:50 hs.;Para entregar na coleta do dia 2 de fevereiro;1;4-ALLEGRA-PT;Dom Stark; ; 
2000011150998077;21 de janeiro de 2026 11:57 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:43; 
2000011150722673;21 de janeiro de 2026 11:42 hs.;Pronto para coleta. Está atrasado 1 dia e isso não afetou sua reputação;1;8-CHIFRE-PT;Dom Stark; ; 
2000011150527461;21 de janeiro de 2026 11:30 hs.;Para entregar na coleta de amanhã;1;6-ALLEGRA-PT;Dom Stark; ; 
2000011150162363;21 de janeiro de 2026 11:28 hs.;Entregue;2;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 00:24;26 de janeiro | 14:03
2000011150485343;21 de janeiro de 2026 11:28 hs.;Para entregar na coleta do dia 5 de fevereiro;3;1-ALLEGRA-PT;Dom Stark; ; 
2000014805936694;21 de janeiro de 2026 11:27 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;24 de janeiro | 02:44;27 de janeiro | 15:36
2000011150127493;21 de janeiro de 2026 11:11 hs.;A caminho;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:32; 
2000011150027497;21 de janeiro de 2026 11:04 hs.;A caminho;6;1-ALLEGRA-PT;Dom Stark;26 de janeiro | 23:33; 
2000011149986293;21 de janeiro de 2026 11:00 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;24 de janeiro | 03:48;27 de janeiro | 17:29
2000011149900209;21 de janeiro de 2026 10:56 hs.;A caminho;1;8-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:00; 
2000011149760381;21 de janeiro de 2026 10:47 hs.;A caminho;10;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:15; 
2000011149669213;21 de janeiro de 2026 10:42 hs.;Pronto para coleta;1;10-ALLEGRA-PT;Dom Stark; ; 
2000011149558001;21 de janeiro de 2026 10:34 hs.;Para entregar na coleta do dia 4 de fevereiro;1;6-ALLEGRA-PT;Dom Stark; ; 
2000011149209757;21 de janeiro de 2026 10:12 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 02:01;22 de janeiro | 13:54
2000011149127565;21 de janeiro de 2026 10:06 hs.;Mediação com devolução habilitada;1;10-ALLEGRA-PT;Dom Stark;23 de janeiro | 07:33;26 de janeiro | 16:02
2000011148703449;21 de janeiro de 2026 09:37 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;27 de janeiro | 01:35;27 de janeiro | 19:34
2000014804468402;21 de janeiro de 2026 09:36 hs.;Para entregar na coleta de amanhã;1;10-ALLEGRA-PT;Dom Stark; ; 
2000011148437495;21 de janeiro de 2026 09:19 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 01:11;22 de janeiro | 16:54
2000011148380453;21 de janeiro de 2026 09:14 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;26 de janeiro | 23:26; 
2000011148340713;21 de janeiro de 2026 09:11 hs.;Cancelada pelo comprador;1;8-ALLEGRA-PT;Dom Stark; ; 
2000011148121479;21 de janeiro de 2026 08:52 hs.;Para entregar na coleta do dia 9 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011147980593;21 de janeiro de 2026 08:50 hs.;Entregue;1;10-ALLEGRA-PT;Dom Stark;24 de janeiro | 03:52;26 de janeiro | 11:53
2000011148072301;21 de janeiro de 2026 08:49 hs.;Para entregar na coleta do dia 11 de fevereiro;3;1-ALLEGRA-PT;Dom Stark; ; 
2000014803911008;21 de janeiro de 2026 08:44 hs.;Para entregar na coleta do dia 30 de janeiro;1;6-ALLEGRA-PT;Dom Stark; ; 
2000011147766149;21 de janeiro de 2026 08:17 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:32;24 de janeiro | 17:35
2000011147437247;21 de janeiro de 2026 07:34 hs.;Para entregar na coleta do dia 2 de fevereiro;4;1-ALLEGRA-PT;Dom Stark; ; 
2000011147324343;21 de janeiro de 2026 07:15 hs.;Para entregar na coleta do dia 2 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011147261305;21 de janeiro de 2026 07:00 hs.;Entregue;3;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 04:09;23 de janeiro | 14:20
2000011147257473;21 de janeiro de 2026 07:00 hs.;Entregue;1;1-SANDUICHEIRA-110V;Dom Stark;22 de janeiro | 01:41;22 de janeiro | 11:49
2000011147207649;21 de janeiro de 2026 06:49 hs.;Entregue;1;4-ALLEGRA-PT;Dom Stark;27 de janeiro | 04:00;28 de janeiro | 10:43
2000011147193449;21 de janeiro de 2026 06:46 hs.;A caminho;2;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 07:43; 
2000011147139051;21 de janeiro de 2026 06:31 hs.;Para entregar na coleta do dia 30 de janeiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011147042105;21 de janeiro de 2026 05:55 hs.;Para entregar na coleta do dia 3 de fevereiro;2;1-ALLEGRA-PT;Dom Stark; ; 
2000011146441179;21 de janeiro de 2026 02:10 hs.;A caminho;6;1-ALLEGRA-PT;Dom Stark;23 de janeiro | 23:07; 
2000011146130425;21 de janeiro de 2026 01:17 hs.;Entregue;1;1-ALLEGRA-PT;Dom Stark;22 de janeiro | 00:56;22 de janeiro | 22:51
